subject	predicate	object
http://www.wikidata.org/entity/Q591041	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q55915575
http://www.wikidata.org/entity/Q591041	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1713
http://www.wikidata.org/entity/Q591041	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q265158
http://www.wikidata.org/entity/Q591041	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q4119870
http://www.wikidata.org/entity/Q10383930	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q4263830
http://www.wikidata.org/entity/Q10383930	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q15621286
http://www.wikidata.org/entity/Q10383930	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q47461344
http://www.wikidata.org/entity/Q10383930	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q55915575
http://www.wikidata.org/entity/Q12042160	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q223393
http://www.wikidata.org/entity/Q12042160	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q213051
http://www.wikidata.org/entity/Q12042160	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1391420
http://www.wikidata.org/entity/Q30070590	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q223393
http://www.wikidata.org/entity/Q30070590	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q191067
http://www.wikidata.org/entity/Q4373292	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q96253971
http://www.wikidata.org/entity/Q4373292	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q38885242
http://www.wikidata.org/entity/Q2912517	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q246672
http://www.wikidata.org/entity/Q6423319	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q96116695
http://www.wikidata.org/entity/Q6423319	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q3622126
http://www.wikidata.org/entity/Q6423319	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q151885
http://www.wikidata.org/entity/Q6423319	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1151067
http://www.wikidata.org/entity/Q6423319	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q5962346
http://www.wikidata.org/entity/Q130324710	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q130324710	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q21146257
http://www.wikidata.org/entity/Q130324710	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q96253971
http://www.wikidata.org/entity/Q203066	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q36161
http://www.wikidata.org/entity/Q203066	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q107223533
http://www.wikidata.org/entity/Q203066	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q130901
http://www.wikidata.org/entity/Q203066	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q600590
http://www.wikidata.org/entity/Q203066	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q3756532
http://www.wikidata.org/entity/Q1948412	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q370502
http://www.wikidata.org/entity/Q50701	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q719375
http://www.wikidata.org/entity/Q50701	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1318370
http://www.wikidata.org/entity/Q3924032	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q24034552
http://www.wikidata.org/entity/Q3924032	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q96253971
http://www.wikidata.org/entity/Q3924032	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11348
http://www.wikidata.org/entity/Q3924032	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q937228
http://www.wikidata.org/entity/Q614112	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q126818
http://www.wikidata.org/entity/Q614112	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q309314
http://www.wikidata.org/entity/Q614112	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q937228
http://www.wikidata.org/entity/Q614112	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q28920052
http://www.wikidata.org/entity/Q614112	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q117865208
http://www.wikidata.org/entity/Q34379	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q39546
http://www.wikidata.org/entity/Q34379	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q267228
http://www.wikidata.org/entity/Q34379	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q8205328
http://www.wikidata.org/entity/Q34379	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q56146933
http://www.wikidata.org/entity/Q34379	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q19659292
http://www.wikidata.org/entity/Q6980787	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11461
http://www.wikidata.org/entity/Q97234227	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q95605854
http://www.wikidata.org/entity/Q191328	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q20829075
http://www.wikidata.org/entity/Q191328	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q34770
http://www.wikidata.org/entity/Q4080565	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q37172
http://www.wikidata.org/entity/Q3882429	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1132631
http://www.wikidata.org/entity/Q170475	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1150070
http://www.wikidata.org/entity/Q170475	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q365535
http://www.wikidata.org/entity/Q170475	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1047845
http://www.wikidata.org/entity/Q170475	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1127660
http://www.wikidata.org/entity/Q124326543	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q18603648
http://www.wikidata.org/entity/Q38311	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q4671286
http://www.wikidata.org/entity/Q38311	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q66745531
http://www.wikidata.org/entity/Q38311	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q8162
http://www.wikidata.org/entity/Q529711	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q20203388
http://www.wikidata.org/entity/Q2626534	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q4897819
http://www.wikidata.org/entity/Q2626534	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q184754
http://www.wikidata.org/entity/Q757410	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q51606
http://www.wikidata.org/entity/Q757410	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q4139513
http://www.wikidata.org/entity/Q1944382	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q5371079
http://www.wikidata.org/entity/Q36161	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q24034552
http://www.wikidata.org/entity/Q36161	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q205464
http://www.wikidata.org/entity/Q36161	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q217594
http://www.wikidata.org/entity/Q36161	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q864377
http://www.wikidata.org/entity/Q36161	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q5469988
http://www.wikidata.org/entity/Q36161	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q379825
http://www.wikidata.org/entity/Q185148	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q121010900
http://www.wikidata.org/entity/Q109615047	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1105784
http://www.wikidata.org/entity/Q2352616	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q104624828
http://www.wikidata.org/entity/Q2352616	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q13136
http://www.wikidata.org/entity/Q2352616	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1172284
http://www.wikidata.org/entity/Q2352616	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q2668072
http://www.wikidata.org/entity/Q2352616	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q6423319
http://www.wikidata.org/entity/Q2352616	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q12139612
http://www.wikidata.org/entity/Q2352616	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16686448
http://www.wikidata.org/entity/Q2352616	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q47461344
http://www.wikidata.org/entity/Q188211	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q96253971
http://www.wikidata.org/entity/Q188211	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11348
http://www.wikidata.org/entity/Q188211	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q937228
http://www.wikidata.org/entity/Q188211	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q24034552
http://www.wikidata.org/entity/Q21550639	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q24034552
http://www.wikidata.org/entity/Q211548	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q21550639
http://www.wikidata.org/entity/Q211548	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q36161
http://www.wikidata.org/entity/Q211548	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q123410745
http://www.wikidata.org/entity/Q211548	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q44946
http://www.wikidata.org/entity/Q266237	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q161973
http://www.wikidata.org/entity/Q266237	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q648995
http://www.wikidata.org/entity/Q1228250	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q211548
http://www.wikidata.org/entity/Q1541599	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q211548
http://www.wikidata.org/entity/Q1541599	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q815741
http://www.wikidata.org/entity/Q5532410	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q211548
http://www.wikidata.org/entity/Q44946	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q6453739
http://www.wikidata.org/entity/Q44946	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q21550639
http://www.wikidata.org/entity/Q44946	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q211548
http://www.wikidata.org/entity/Q44946	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q379825
http://www.wikidata.org/entity/Q44946	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1801244
http://www.wikidata.org/entity/Q1147832	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q161973
http://www.wikidata.org/entity/Q1147832	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q211548
http://www.wikidata.org/entity/Q1147832	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q122359130
http://www.wikidata.org/entity/Q1147832	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q2235286
http://www.wikidata.org/entity/Q1147832	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q122258005
http://www.wikidata.org/entity/Q2235286	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1052451
http://www.wikidata.org/entity/Q2235286	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q122359156
http://www.wikidata.org/entity/Q122258005	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q7048977
http://www.wikidata.org/entity/Q4392123	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q177646
http://www.wikidata.org/entity/Q4392123	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q66707394
http://www.wikidata.org/entity/Q862761	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q44106280
http://www.wikidata.org/entity/Q862761	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q211548
http://www.wikidata.org/entity/Q862761	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q213363
http://www.wikidata.org/entity/Q862761	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q77613467
http://www.wikidata.org/entity/Q862761	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q89241524
http://www.wikidata.org/entity/Q2313235	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q28923954
http://www.wikidata.org/entity/Q2313235	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q17376908
http://www.wikidata.org/entity/Q17951	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q286576
http://www.wikidata.org/entity/Q17951	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1047050
http://www.wikidata.org/entity/Q17951	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q8380731
http://www.wikidata.org/entity/Q17951	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q66746920
http://www.wikidata.org/entity/Q8380731	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q1047113
http://www.wikidata.org/entity/Q8380731	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q2267705
http://www.wikidata.org/entity/Q8380731	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q11862829
http://www.wikidata.org/entity/Q8380731	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q6423319
http://www.wikidata.org/entity/Q8380731	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1969448
http://www.wikidata.org/entity/Q859161	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q107478770
http://www.wikidata.org/entity/Q859161	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q23622
http://www.wikidata.org/entity/Q859161	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1469824
http://www.wikidata.org/entity/Q859161	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1132324
http://www.wikidata.org/entity/Q13406463	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q14204246
http://www.wikidata.org/entity/Q13406463	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q12139612
http://www.wikidata.org/entity/Q13406463	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q15138389
http://www.wikidata.org/entity/Q13406463	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q17442446
http://www.wikidata.org/entity/Q15851373	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q13406463
http://www.wikidata.org/entity/Q6005984	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q10547012
http://www.wikidata.org/entity/Q6005984	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q82586
http://www.wikidata.org/entity/Q6005984	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q159731
http://www.wikidata.org/entity/Q102165	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q22675015
http://www.wikidata.org/entity/Q102165	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q4044799
http://www.wikidata.org/entity/Q102165	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q6718
http://www.wikidata.org/entity/Q24027515	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q24027526
http://www.wikidata.org/entity/Q24027515	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q24027515	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q23959932
http://www.wikidata.org/entity/Q5358816	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q24034552
http://www.wikidata.org/entity/Q5358816	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q246672
http://www.wikidata.org/entity/Q115490427	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q7048977
http://www.wikidata.org/entity/Q258403	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q628523
http://www.wikidata.org/entity/Q67518978	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q124711104
http://www.wikidata.org/entity/Q67518978	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q58415929
http://www.wikidata.org/entity/Q1190554	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q67518978
http://www.wikidata.org/entity/Q96634632	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q96634632	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q131362181
http://www.wikidata.org/entity/Q2083958	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q1047113
http://www.wikidata.org/entity/Q2083958	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q2267705
http://www.wikidata.org/entity/Q2083958	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q4184950
http://www.wikidata.org/entity/Q2990593	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q1047113
http://www.wikidata.org/entity/Q2990593	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q2267705
http://www.wikidata.org/entity/Q2990593	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q4671286
http://www.wikidata.org/entity/Q2990593	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q9332
http://www.wikidata.org/entity/Q2990593	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q22299433
http://www.wikidata.org/entity/Q3769299	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q9332
http://www.wikidata.org/entity/Q3769299	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q4026292
http://www.wikidata.org/entity/Q108427150	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q9332
http://www.wikidata.org/entity/Q2305441	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q116505632
http://www.wikidata.org/entity/Q2305441	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q483247
http://www.wikidata.org/entity/Q2305441	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q3249551
http://www.wikidata.org/entity/Q2305441	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q11024
http://www.wikidata.org/entity/Q20816930	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q925783
http://www.wikidata.org/entity/Q20816930	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1079196
http://www.wikidata.org/entity/Q20816930	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q766483
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q27949697
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q110314665
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q29485
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q5289816
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q11400665
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q27988255
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q28091153
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q35773207
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q51734763
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q51845721
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q54975531
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q72951433
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q80657659
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q91615393
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q104622871
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q106980928
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q107269364
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q112619903
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q115099570
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q116865917
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q116912358
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q118593793
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q121825641
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q125986716
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q127385116
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q127687532
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q133504576
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q133884040
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q133897632
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q134286507
http://www.wikidata.org/entity/Q14946528	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q134737955
http://www.wikidata.org/entity/Q37787110	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q216601
http://www.wikidata.org/entity/Q86920	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q235557
http://www.wikidata.org/entity/Q86920	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q82753
http://www.wikidata.org/entity/Q86920	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q336705
http://www.wikidata.org/entity/Q86920	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1145976
http://www.wikidata.org/entity/Q86920	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1145976
http://www.wikidata.org/entity/Q218013	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q82753
http://www.wikidata.org/entity/Q1571814	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q82753
http://www.wikidata.org/entity/Q4120621	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q5127848
http://www.wikidata.org/entity/Q56648173	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q2668072
http://www.wikidata.org/entity/Q56648173	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q3750478
http://www.wikidata.org/entity/Q56648173	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16887380
http://www.wikidata.org/entity/Q56648173	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q49848
http://www.wikidata.org/entity/Q56648173	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q3052382
http://www.wikidata.org/entity/Q3511132	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q59211454
http://www.wikidata.org/entity/Q3511132	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q125189273
http://www.wikidata.org/entity/Q3511132	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q3052382
http://www.wikidata.org/entity/Q3511132	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q9388534
http://www.wikidata.org/entity/Q3511132	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16889133
http://www.wikidata.org/entity/Q3511132	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q117190471
http://www.wikidata.org/entity/Q3511132	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q59221146
http://www.wikidata.org/entity/Q3511132	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q117190547
http://www.wikidata.org/entity/Q863518	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q190087
http://www.wikidata.org/entity/Q863518	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q4913888
http://www.wikidata.org/entity/Q111931734	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q12379553
http://www.wikidata.org/entity/Q111931734	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q33104279
http://www.wikidata.org/entity/Q111931734	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q4026292
http://www.wikidata.org/entity/Q11024	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q921513
http://www.wikidata.org/entity/Q11024	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q1413287
http://www.wikidata.org/entity/Q11024	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q116505632
http://www.wikidata.org/entity/Q11024	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q123345464
